seq	abundance	similarity
SRR3085700.78852	1	60
SRR3085701.135087	1	73
SRR3085690.13645	1	10
SRR3085690.102793	1	253
SRR3085689.147132	1	128
SRR3085701.154454	1	14
SRR3085698.146711	1	31
SRR3085697.85149	1	598
SRR3085689.208391	1	0
SRR3085696.161786	1	63
SRR3085701.68577	1	0
SRR3085692.108595	1	17
SRR3085692.256315	1	10
SRR3085698.146351	1	9
SRR3085690.134767	1	0
SRR3085701.14638	1	3
SRR3085697.19948	1	3
SRR3085697.19611	1	6
SRR3085691.130342	1	161
SRR3085696.19134	1	22
SRR3085701.8978	1	185
SRR3085698.125064	1	380
SRR3085688.20541	1	384
SRR3085695.110755	11	70
SRR3085701.89816	2	223
SRR3085699.43937	1	1078
SRR3085701.101520	1	3
SRR3085690.130709	1	2376
SRR3085692.107826	1	16
SRR3085689.229651	1	1
SRR3085701.82597	1	298
SRR3085698.112802	1	90
SRR3085689.155221	1	1
SRR3085696.92514	1	21
SRR3085690.118917	1	0
SRR3085692.146284	1	0
SRR3085691.162970	1	0
SRR3085688.17310	1	5
SRR3085691.21435	1	3982
SRR3085697.121198	1	24
SRR3085701.156919	1	0
SRR3085692.107686	1116	53
SRR3085699.61652	1	71
SRR3085688.50858	1	0
SRR3085691.10912	1	362
SRR3085698.126709	1	95
SRR3085697.110401	1	149
SRR3085690.28492	1	0
SRR3085693.25012	1	24
SRR3085689.245825	1	58
SRR3085698.87166	1	9
SRR3085701.121854	1	24
SRR3085698.49451	1	1
SRR3085697.15538	1	0
SRR3085697.120097	2	0
SRR3085692.245232	2	0
SRR3085698.112106	1	64
SRR3085690.93534	1	7
SRR3085694.102285	1	0
SRR3085691.173	456	305
SRR3085701.109102	1	209
SRR3085692.67211	1	9
SRR3085701.50122	1	3
SRR3085695.72350	1	5
SRR3085690.72217	1	254
SRR3085689.129408	1	235
SRR3085690.119538	1	60
SRR3085690.158683	1	115
SRR3085698.137243	1	175
SRR3085699.65110	1	3841
SRR3085689.169368	1	0
SRR3085695.27539	1	60
SRR3085700.2006	3	66
SRR3085693.19149	1	53
SRR3085692.177070	1	243
SRR3085698.11747	1	236
SRR3085692.213162	1	70
SRR3085688.58980	1	68
SRR3085701.136365	1	20
SRR3085694.144734	1	1
SRR3085701.113763	1	0
SRR3085698.148916	1	3676
SRR3085688.3354	1	4
SRR3085689.50091	1	3513
SRR3085694.53551	1	69
SRR3085690.36995	1	4118
SRR3085701.38165	2	976
SRR3085692.245602	3	4
SRR3085692.210469	1	0
SRR3085693.128752	1	389
SRR3085690.156013	1	2
SRR3085700.61458	1	0
SRR3085694.125697	1	159
SRR3085691.136828	1	10
SRR3085691.136471	1	61
SRR3085697.110568	1	347
SRR3085695.24490	1	556
SRR3085696.44846	1	105
SRR3085690.187864	1	2979
SRR3085689.115783	1	20
SRR3085701.21401	1	174
SRR3085689.176587	2	133
SRR3085689.112006	1	384
SRR3085692.252961	1	0
SRR3085701.48715	4	0
SRR3085696.32894	1	49
SRR3085692.123363	1	7
SRR3085699.39545	1	0
SRR3085701.128450	1	1079
SRR3085690.93080	1	60
SRR3085700.87067	2	0
SRR3085690.209710	1	12
SRR3085688.94092	4	9
SRR3085694.102976	1	141
SRR3085701.81385	1	2
SRR3085689.108881	1	3562
SRR3085693.87573	1	71
SRR3085696.156108	1	11
SRR3085701.34985	5	39
SRR3085689.14201	1	2
SRR3085692.269786	1	3
SRR3085689.53106	1	0
SRR3085688.17531	1	0
SRR3085693.27518	1	32
SRR3085690.67258	2	177
SRR3085688.81843	1	0
SRR3085692.60039	1	317
SRR3085698.40128	1	230
SRR3085692.34411	1	1
SRR3085701.70035	2	3
SRR3085701.20199	1	0
SRR3085701.56316	2	2735
SRR3085691.161139	1	145
SRR3085697.74362	1	0
SRR3085697.74463	8	246
SRR3085698.138449	1	23
SRR3085697.63970	1	600
SRR3085701.16978	1	4
SRR3085693.69520	1	7
SRR3085690.145497	1	102
SRR3085692.4153	1	161
SRR3085700.118840	14	7
SRR3085695.12409	1	33
SRR3085691.83229	1	155
SRR3085696.149921	1	25
SRR3085688.110284	1	1
SRR3085690.149379	1	27
SRR3085691.10998	1	3
SRR3085690.77808	1	7
SRR3085689.133069	1	6
SRR3085701.139585	1	1
SRR3085689.141069	1	0
SRR3085697.41958	1	222
SRR3085697.11501	1	49
SRR3085701.42322	6	0
SRR3085701.138842	1	0
SRR3085689.65325	27	0
SRR3085693.20531	1	45
SRR3085688.61638	1	1113
SRR3085693.78767	1	91
SRR3085701.95683	1	1
SRR3085690.199655	1	135
SRR3085692.82220	2	296
SRR3085691.119753	2840	4081
SRR3085689.219319	1	285
SRR3085696.100301	1	5
SRR3085692.272324	1	2
SRR3085689.133242	1	2
SRR3085689.83985	1	0
SRR3085692.251720	1	1
SRR3085701.34210	1	0
SRR3085698.112942	1	2526
SRR3085692.20639	1	0
SRR3085695.96889	1	4584
SRR3085690.42006	1	0
SRR3085701.33131	1	9
SRR3085689.220525	1	3
SRR3085692.300595	1	20
SRR3085691.33484	1	3841
SRR3085700.117424	1	29
SRR3085689.52696	1	22
SRR3085699.79263	1	192
SRR3085697.30709	1	2
SRR3085701.44489	1	14
SRR3085690.153572	7	18
SRR3085694.58770	2	41
SRR3085692.223017	1	5
SRR3085694.105462	1	10
SRR3085689.12726	1	81
SRR3085688.86550	1	224
SRR3085701.9151	1	17
SRR3085694.26521	1	0
SRR3085697.79850	1	5
SRR3085692.88414	1	9
SRR3085696.171938	1	6
SRR3085692.295142	2	0
SRR3085695.109297	1	0
SRR3085692.161417	25	314
SRR3085691.124515	1	5
SRR3085693.84979	2	56
SRR3085701.120856	1	254
SRR3085698.61109	1	3
SRR3085692.164868	17	173
SRR3085689.127013	1	109
SRR3085689.204757	1	16
SRR3085694.29332	1	1
SRR3085692.53205	1	465
SRR3085689.233519	1	51
SRR3085692.21364	1	0
SRR3085700.97807	1	47
SRR3085689.30235	1	10
SRR3085688.103376	1	15
SRR3085689.116128	1	0
SRR3085698.131199	1	1
SRR3085691.76695	1	0
SRR3085690.1755	1	441
SRR3085694.152193	8	2
SRR3085695.51843	1	0
SRR3085689.127387	1	5
SRR3085690.27093	7	2
SRR3085701.109811	1	9
SRR3085694.14279	1	3
SRR3085688.41457	1	0
SRR3085692.88289	1	201
SRR3085701.104111	1	3625
SRR3085695.27091	1	6
SRR3085698.152324	1	3339
SRR3085690.53902	1	0
SRR3085689.239954	1	434
SRR3085701.94856	1	83
SRR3085690.61759	1	0
SRR3085694.19455	1	0
SRR3085694.5621	1	1
SRR3085700.110161	1	16
SRR3085693.113996	1	354
SRR3085700.103512	1	15
SRR3085696.4480	1	22
SRR3085694.77079	1	820
SRR3085697.97660	1	0
SRR3085692.231419	1	266
SRR3085692.205619	1	7
SRR3085691.68342	1	4703
SRR3085698.56557	1	1
SRR3085688.89230	1	0
SRR3085690.63143	1	0
SRR3085696.181690	1	0
SRR3085689.42001	1	58
SRR3085700.9198	1	5
SRR3085691.40459	1	6
SRR3085691.93656	1	384
SRR3085700.129937	1	46
SRR3085698.149	1	22
SRR3085692.123787	1	7
SRR3085694.68236	1	30
SRR3085697.3989	1	55
SRR3085695.111350	1	0
SRR3085700.14359	2	214
SRR3085697.39002	1	79
SRR3085694.62538	1	23
SRR3085695.115493	1	3
SRR3085700.51999	2	141
SRR3085692.10351	1	13
SRR3085693.78630	2	546
SRR3085698.81661	1	219
SRR3085689.124367	1	0
SRR3085698.12672	1	5
SRR3085692.194660	1	1
SRR3085688.17863	1	387
SRR3085701.92719	1	20
SRR3085696.1557	5	37
SRR3085701.154235	3	0
SRR3085701.2621	1	105
SRR3085699.38054	4	4
SRR3085694.117616	1	13
SRR3085698.37816	1	8
SRR3085689.245094	1	77
SRR3085700.38837	1	7
SRR3085692.194515	1	0
SRR3085699.63666	1	316
SRR3085690.50026	1	4058
SRR3085691.127859	138	519
SRR3085692.98503	1	22
SRR3085690.146598	1	462
SRR3085695.72375	1	4062
SRR3085692.238402	1	347
SRR3085689.11269	1	0
SRR3085701.36424	2	68
SRR3085693.33212	1	1
SRR3085695.122160	1	509
SRR3085696.179539	1	0
SRR3085692.256175	1	2369
SRR3085689.117656	1	1
SRR3085698.131796	1	341
SRR3085692.1902	9	2
SRR3085701.150925	1	724
SRR3085691.134884	1	122
SRR3085689.99114	1	11
SRR3085696.59721	1	278
SRR3085701.22251	1	115
SRR3085700.121789	1	5
SRR3085689.110183	1	0
SRR3085692.168368	1	0
SRR3085689.31289	1	0
SRR3085688.115809	1	95
SRR3085694.5010	2	1
SRR3085699.47279	1	12
SRR3085690.109118	1	0
SRR3085691.152259	1	318
SRR3085692.134364	1	1
SRR3085701.117986	1	23
SRR3085698.87557	1	15
SRR3085700.58439	1	132
SRR3085692.164222	2	2
SRR3085699.11223	1	2746
SRR3085688.28697	1	0
SRR3085689.54592	1	3
SRR3085692.80640	1	3144
SRR3085695.26532	1	0
SRR3085688.18106	1	4290
SRR3085690.70589	1	0
SRR3085690.112047	1	35
SRR3085694.57429	4	0
SRR3085688.42848	1	11
SRR3085694.62562	1	120
SRR3085688.25665	1	0
SRR3085692.294473	1	0
SRR3085701.43230	1	2
SRR3085689.63010	1	5
SRR3085696.35133	1	106
SRR3085695.87415	1	0
SRR3085695.84169	1	0
SRR3085689.11902	1	2
SRR3085696.78621	1	0
SRR3085689.102732	1	5
SRR3085694.16233	1	2
SRR3085690.107184	1	1
SRR3085698.24858	1	64
SRR3085700.97588	1	55
SRR3085696.166498	1	18
SRR3085690.160391	1	1
SRR3085696.182743	1	31
SRR3085689.228941	1	4234
SRR3085699.121	1	3
SRR3085700.104438	1	251
SRR3085700.70531	1	94
SRR3085699.62169	1	1030
SRR3085696.167770	3	310
SRR3085689.81973	1	2
SRR3085692.77258	1	43
SRR3085692.100296	1	50
SRR3085692.113643	1	4058
SRR3085696.69270	1	112
SRR3085698.95497	1	10
SRR3085690.217759	1	232
SRR3085700.14737	1	1
SRR3085701.62083	1	7
SRR3085699.30458	1	12
SRR3085694.50594	1	49
SRR3085698.40401	1	12
SRR3085692.206591	1	5
SRR3085688.55047	1	7
SRR3085688.37610	4	3
SRR3085700.252	1	33
SRR3085690.4324	1	292
SRR3085698.154433	1	0
SRR3085693.131444	1	2
SRR3085701.84150	2	772
SRR3085689.215851	1	1
SRR3085698.150783	1	707
SRR3085689.204467	1	0
SRR3085698.162069	1	51
SRR3085692.6552	1	13
SRR3085694.19933	1	20
SRR3085693.109442	1	38
SRR3085696.137318	1	1
SRR3085689.18256	1	11
SRR3085698.85081	1	191
SRR3085690.161798	1	2
SRR3085689.52208	1	271
SRR3085701.2489	4	3
SRR3085690.174801	1	25
SRR3085689.227797	1	0
SRR3085698.66740	1	241
SRR3085694.14443	1	11
SRR3085694.43450	1	12
SRR3085689.30101	1	1
SRR3085696.83016	2	78
SRR3085689.239401	1	0
SRR3085701.119952	1	28
SRR3085697.71743	1	69
SRR3085701.18505	1	0
SRR3085697.39664	1	1
SRR3085689.98572	1	4
SRR3085701.22010	1	20
SRR3085690.184082	1	256
SRR3085695.117651	1	181
SRR3085692.134919	1	1
SRR3085689.247027	2	44
SRR3085691.133256	1	4008
SRR3085695.104602	1	548
SRR3085690.189893	1	1
SRR3085697.104618	1	2
SRR3085694.108070	1	3
SRR3085695.63628	1	4073
SRR3085691.150223	1	53
SRR3085701.157042	1	2512
SRR3085696.148667	1	173
SRR3085690.208590	1	92
SRR3085690.219085	1	27
SRR3085689.190761	1	139
SRR3085688.30399	10	2
SRR3085698.71021	1	3449
SRR3085689.7465	1	97
SRR3085691.26366	1	281
SRR3085689.42433	1	15
SRR3085690.215165	1	6
SRR3085695.103352	1	53
SRR3085689.12866	1	3
SRR3085696.186582	1	55
SRR3085692.199834	1	4081
SRR3085692.209263	1	1
SRR3085695.78626	1	555
SRR3085694.98773	1	62
SRR3085699.8141	1	26
SRR3085699.45209	1	910
SRR3085696.76881	1	466
SRR3085691.137031	1	0
SRR3085697.96553	1	11
SRR3085690.38161	1	4595
SRR3085688.60409	1	0
SRR3085698.14558	1	61
SRR3085701.47434	1	5
SRR3085688.95484	1	6
SRR3085689.220219	1	47
SRR3085697.33027	1	12
SRR3085690.202924	1	293
SRR3085694.84032	3	2821
SRR3085690.108830	1	516
SRR3085695.94288	1	122
SRR3085695.13329	1	4079
SRR3085693.108229	1	264
SRR3085690.46499	1	454
SRR3085694.45018	4	2
SRR3085701.110249	2	106
SRR3085689.156528	1	285
SRR3085691.292	1	707
SRR3085692.50514	1	4342
SRR3085690.101370	1	177
SRR3085696.199165	1	2
SRR3085697.56075	1	401
SRR3085698.141880	1	0
SRR3085690.84058	1	323
SRR3085701.41204	1	143
SRR3085692.136760	1	83
SRR3085691.131413	1	181
SRR3085698.112129	1	12
SRR3085693.83331	1	8
SRR3085692.100493	1	38
SRR3085697.48920	4	4
SRR3085690.61648	1	610
SRR3085695.115371	1	1
SRR3085689.119737	1	3552
SRR3085689.127611	1	3538
SRR3085689.238805	1	0
SRR3085691.114562	1	63
SRR3085689.44930	1	112
SRR3085691.13679	1	118
SRR3085701.79746	1	0
SRR3085694.75572	1	98
SRR3085689.130804	6	85
SRR3085692.46218	1	3
SRR3085691.140903	1	55
SRR3085691.110732	1	4578
SRR3085697.69826	1	13
SRR3085694.57986	1	2547
SRR3085695.57163	1	577
SRR3085695.65903	1	389
SRR3085689.179391	1	0
SRR3085692.267270	1	6
SRR3085689.7887	2	0
SRR3085696.50020	16	4
SRR3085696.22534	1	1
SRR3085692.197533	1	358
SRR3085690.190779	1	3
SRR3085689.53251	7	3596
SRR3085701.157776	1	358
SRR3085689.127421	1	3667
SRR3085694.86841	1	57
SRR3085692.238403	1	6
SRR3085692.20420	1	264
SRR3085688.23732	1	4040
SRR3085701.17028	1	16
SRR3085692.228870	1	20
SRR3085696.106852	1	643
SRR3085689.60905	1	272
SRR3085698.46716	1	16
SRR3085688.3319	1	45
SRR3085701.147769	1	0
SRR3085690.79092	1	9
SRR3085688.64559	1	101
SRR3085689.218224	1	52
SRR3085692.240886	13	50
SRR3085700.130785	1	3544
SRR3085691.79056	1	11
SRR3085694.116199	1	0
SRR3085690.295	1	0
SRR3085698.133158	1	82
SRR3085701.128038	1	1
SRR3085695.87276	1	6
SRR3085689.235473	1	3522
SRR3085701.62629	1	287
SRR3085699.49017	21	2
SRR3085691.115618	1	22
SRR3085690.113329	1	1
SRR3085697.63659	1	15
SRR3085697.19538	1	0
SRR3085689.103293	1	825
SRR3085694.132406	26	1
SRR3085697.97334	1	2
SRR3085694.65501	1	304
SRR3085697.53973	1	45
SRR3085694.102115	1	9
SRR3085690.77437	1	3985
SRR3085690.105590	1	3
SRR3085695.104688	1	23
SRR3085700.124168	1	1
SRR3085692.68141	561	285
SRR3085692.300177	1	74
SRR3085688.96752	1	0
SRR3085692.84215	1	0
SRR3085693.35719	1	188
SRR3085694.3381	1	1
SRR3085694.87512	1	0
SRR3085696.191407	1	0
SRR3085694.21273	1	56
SRR3085690.168415	3	0
SRR3085691.141777	1	706
SRR3085701.117174	1	188
SRR3085690.45574	1	3
SRR3085693.39015	1	3336
SRR3085696.127989	1	691
SRR3085689.126399	1	1
SRR3085700.108735	1	18
SRR3085694.25680	1	1065
SRR3085689.244939	1	137
SRR3085692.276410	1	28
SRR3085696.113487	1	0
SRR3085689.189903	1	0
SRR3085692.111389	1	4585
SRR3085698.125847	1	0
SRR3085695.11024	1	1
SRR3085698.176927	1	12
SRR3085700.124044	1	55
SRR3085689.164081	1	3547
SRR3085697.50736	1	867
SRR3085692.220374	1	364
SRR3085693.19350	1	188
SRR3085688.56292	1	2
SRR3085690.151106	1	4609
SRR3085701.1533	24	4
SRR3085689.62947	1	0
SRR3085692.131905	1	11
SRR3085696.199063	1	9
SRR3085698.86027	1	56
SRR3085688.34495	1	107
SRR3085701.57994	1	3
SRR3085693.48280	1	15
SRR3085697.80404	1	48
SRR3085698.49361	1	42
SRR3085693.32474	2	2828
SRR3085689.105692	1	1
SRR3085690.88715	1	13
SRR3085698.163471	1	1
SRR3085700.34666	1	540
SRR3085697.15040	1	8
SRR3085691.91087	1	18
SRR3085688.63	840	808
SRR3085701.146611	1	5
SRR3085689.220432	1	0
SRR3085693.6449	1	184
SRR3085689.205776	1	2
SRR3085691.84615	1	4633
SRR3085696.166599	1	551
SRR3085689.36535	1	145
SRR3085701.103405	1	0
SRR3085701.68684	1	18
SRR3085697.73412	2	8
SRR3085700.66955	1	8
SRR3085697.103895	1	10
SRR3085692.201858	1	0
SRR3085689.189703	1	0
SRR3085692.196892	1	0
SRR3085688.26104	1	0
SRR3085696.86638	1	236
SRR3085698.112486	1	117
SRR3085689.235996	10	0
SRR3085691.77260	1	5
SRR3085692.100952	1	18
SRR3085690.112574	1	0
SRR3085691.1457	1	1923
SRR3085699.22383	1	42
SRR3085689.38996	1	0
SRR3085689.204334	1	6
SRR3085696.49256	1	1
SRR3085689.92642	1	3
SRR3085696.178185	1	120
SRR3085691.81858	3	80
SRR3085691.22258	1	537
SRR3085688.82611	1	229
SRR3085692.130078	1	1
SRR3085688.90423	1	16
SRR3085689.99952	1	4634
SRR3085691.77667	1	73
SRR3085701.66909	1	1
SRR3085688.115444	1	0
SRR3085692.134730	3	3
SRR3085699.81378	1	193
SRR3085695.93213	1	7
SRR3085697.6789	1	3
SRR3085701.56029	1	91
SRR3085698.58366	1	62
SRR3085692.264084	1	0
SRR3085701.156732	1	2
SRR3085689.119674	1	0
SRR3085699.57530	4	1
SRR3085689.101095	1	1
SRR3085689.111552	1	0
SRR3085695.100616	1	141
SRR3085700.45506	1	221
SRR3085701.150616	1	32
SRR3085691.81990	1	26
SRR3085689.90548	1	0
SRR3085689.236643	1	392
SRR3085698.157193	1	138
SRR3085688.37405	1	48
SRR3085694.101451	1	286
SRR3085689.190560	172	19
SRR3085699.57926	1	260
SRR3085693.119789	88	437
SRR3085691.93732	4	0
SRR3085696.3039	1	763
SRR3085700.127507	1	26
SRR3085689.105926	1	16
SRR3085693.3503	1	2
SRR3085692.139833	1	9
SRR3085695.99144	9	175
SRR3085690.183613	6	7
SRR3085690.57424	1	4610
SRR3085700.33861	14	2
SRR3085694.129059	35	8
SRR3085696.75221	1	130
SRR3085693.26759	1	1912
SRR3085697.19307	1	2
SRR3085689.66430	1	0
SRR3085693.12473	1	651
SRR3085690.79729	1	0
SRR3085699.68606	1	58
SRR3085693.54201	1188	80
SRR3085694.32848	1	44
SRR3085696.46022	1	19
SRR3085692.134319	1	1
SRR3085689.27641	1	14
SRR3085694.44071	1	5
SRR3085693.2250	13	3
SRR3085690.189336	1	41
SRR3085696.130943	2	5
SRR3085688.75348	1	4
SRR3085694.14164	1	2
SRR3085700.61558	1	3623
SRR3085696.99698	1	50
SRR3085688.29006	1	67
SRR3085691.7846	1	242
SRR3085697.110382	31	5
SRR3085701.137218	1	4
SRR3085691.162105	1	689
SRR3085693.56367	1	1
SRR3085701.73982	3	0
SRR3085692.203903	1	52
SRR3085694.154399	2	356
SRR3085689.190982	2	555
SRR3085693.35268	1	187
SRR3085690.104661	1	2
SRR3085698.85663	1	3342
SRR3085692.65616	1	0
SRR3085693.52445	1	46
SRR3085695.30	1	333
SRR3085692.263584	1	57
SRR3085689.167031	1	57
SRR3085692.286701	1	20
SRR3085696.53202	1	0
SRR3085692.93606	1	1
SRR3085692.4768	1	62
SRR3085688.20754	1	31
SRR3085689.73548	3	9
SRR3085690.103671	1	1
SRR3085698.42172	1	331
SRR3085696.161548	1	784
SRR3085688.62775	35	4
SRR3085698.165678	1	243
SRR3085701.114141	1	0
SRR3085694.1036	1	9
SRR3085698.21415	1	100
SRR3085700.10331	1	2448
SRR3085698.108479	1	4
SRR3085698.115227	1	240
SRR3085701.80274	1	2
SRR3085692.111892	2	163
SRR3085694.83174	1	390
SRR3085691.137125	1	545
SRR3085689.235336	1	50
SRR3085699.35714	1	672
SRR3085698.9229	1	1826
SRR3085696.198476	1	88
SRR3085692.130641	1	6
SRR3085698.108189	1	49
SRR3085698.27143	1	1019
SRR3085694.111783	1	13
SRR3085689.77375	1	230
SRR3085695.62986	1	3
SRR3085696.86766	1	2
SRR3085700.110128	1	82
SRR3085696.172793	1	3
SRR3085694.87363	1	56
SRR3085696.53097	1	21
SRR3085692.24682	1	70
SRR3085697.29296	1	0
SRR3085692.104842	1	15
SRR3085701.91516	1	122
SRR3085694.92342	1	0
SRR3085696.43330	2	41
SRR3085701.15153	1	2
SRR3085689.148029	1	3553
SRR3085701.102843	5	0
SRR3085688.34108	1	1
SRR3085696.109361	1	9
SRR3085692.47242	1	64
SRR3085690.97239	1	9
SRR3085699.44114	1	4062
SRR3085688.51725	1	1368
SRR3085695.81592	1	1
SRR3085696.156781	1	398
SRR3085690.2633	1	0
SRR3085692.249735	1	12
SRR3085689.48270	1	2
SRR3085694.84808	1	11
SRR3085701.43272	1	15
SRR3085692.297713	1	4079
SRR3085696.149225	1	29
SRR3085698.155042	1	506
SRR3085700.4160	1	5
SRR3085691.143564	1	440
SRR3085698.50127	1	6
SRR3085690.49592	1	138
SRR3085690.24453	1	73
SRR3085700.53159	1	14
SRR3085697.93898	7	35
SRR3085700.15201	1	0
SRR3085690.188309	1	15
SRR3085692.41816	1	9
SRR3085700.40488	1	217
SRR3085698.113762	1	1
SRR3085688.85094	1	0
SRR3085692.19625	1	655
SRR3085701.60014	5	0
SRR3085690.121559	1	544
SRR3085689.222909	4	2
SRR3085697.122361	1	8
SRR3085693.104615	1	104
SRR3085701.8283	1	0
SRR3085698.128808	1	130
SRR3085691.26103	1	0
SRR3085692.287189	1	1354
SRR3085696.68519	1	7
SRR3085689.230814	1	35
SRR3085690.120334	1	2
SRR3085695.42429	1	248
SRR3085689.42590	1	0
SRR3085692.49434	4	27
SRR3085691.101925	1	2437
SRR3085692.135217	2	280
SRR3085700.120297	2	18
SRR3085689.183323	1	14
SRR3085689.98499	1	5
SRR3085695.22685	1	230
SRR3085688.115603	1	17
SRR3085693.50861	1	2525
SRR3085696.20983	1	96
SRR3085693.82595	1	141
SRR3085689.29970	1	242
SRR3085689.6589	1	5
SRR3085697.2984	1	231
SRR3085701.28252	1	3682
SRR3085699.3546	1	4
SRR3085693.69117	1	5
SRR3085690.78242	1	4115
SRR3085688.50051	1	0
SRR3085690.125971	1	12
SRR3085689.34103	1	0
SRR3085694.49807	1	2
SRR3085689.87437	1	773
SRR3085690.112868	1	389
SRR3085692.229143	584	41
SRR3085695.54621	1	57
SRR3085692.205109	1	4585
SRR3085689.241007	1	196
SRR3085699.64235	1	0
SRR3085692.26953	1	202
SRR3085695.60333	1	0
SRR3085692.97849	10	1953
SRR3085691.146120	1	15
SRR3085700.86614	2	129
SRR3085695.41691	1	0
SRR3085688.55485	1	2
SRR3085696.62021	1	1038
SRR3085697.90657	1	272
SRR3085689.242923	1	0
SRR3085688.51093	1	0
SRR3085689.90348	1	156
SRR3085700.121205	1	649
SRR3085689.86119	1	2
SRR3085692.125714	1	3
SRR3085692.124582	3	770
SRR3085688.52921	3	1
SRR3085694.93100	1	53
SRR3085696.45836	1	3814
SRR3085698.45881	1	73
SRR3085696.184227	1	456
SRR3085691.161408	1	171
SRR3085689.35178	1	0
SRR3085699.54854	1	3824
SRR3085701.55033	1	13
SRR3085699.2203	20	2
SRR3085692.78363	1	0
SRR3085698.36760	1	2289
SRR3085693.23270	1	0
SRR3085698.64265	1	387
SRR3085689.149853	1	1
SRR3085701.104206	1	303
SRR3085693.91845	1	2
SRR3085692.116203	1	150
SRR3085699.2518	24	9
SRR3085695.4185	1	0
SRR3085694.51444	1	2570
SRR3085696.62899	1	4600
SRR3085692.38272	1	196
SRR3085692.10577	1	0
SRR3085692.256267	1	1
SRR3085701.122027	1	20
SRR3085698.102420	1	79
SRR3085689.97481	1	0
SRR3085701.123370	1	2
SRR3085691.68251	1	370
SRR3085688.105912	1	3988
SRR3085698.176620	1	374
SRR3085690.166810	1	796
SRR3085688.37384	1	10
SRR3085688.41953	1	737
SRR3085692.163138	1	0
SRR3085690.181269	1	1
SRR3085694.6418	2	1
SRR3085689.133752	1	5
SRR3085698.168679	2	33
SRR3085698.1635	1	126
SRR3085689.129119	1	0
SRR3085692.254671	3	3
SRR3085689.222480	1	27
SRR3085694.34441	1	1
SRR3085692.8344	1	0
SRR3085697.47871	3	85
SRR3085690.149447	1	682
SRR3085698.108420	1	419
SRR3085689.603	1	16
SRR3085689.15037	1	129
SRR3085701.5879	1	9
SRR3085701.66780	1	10
SRR3085688.264	1	718
SRR3085692.20441	1	199
SRR3085691.142282	1	4
SRR3085690.107211	1	5
SRR3085695.26274	1	4
SRR3085694.92721	1	29
SRR3085692.236940	1	2
SRR3085694.11443	1	548
SRR3085701.152723	1	8
SRR3085695.94103	1	213
SRR3085688.105177	3	2
SRR3085688.106109	1	4651
SRR3085696.116942	1	4285
SRR3085690.94523	1	2620
SRR3085694.36188	1	1
SRR3085689.182839	2	2
SRR3085690.151026	1	0
SRR3085691.121507	1	96
SRR3085700.76966	1	74
SRR3085690.168089	1	0
SRR3085699.47632	1	38
SRR3085700.99149	7	2
SRR3085692.301120	1	343
SRR3085690.190588	2	16
SRR3085689.107854	1	0
SRR3085701.11382	1	3
SRR3085692.157257	1	7
SRR3085698.42890	1	2668
SRR3085700.69222	1	203
SRR3085690.110916	1	74
SRR3085692.229145	958	43
SRR3085701.1400	3	3
SRR3085690.206292	1	3
SRR3085689.58625	1	296
SRR3085695.57069	26	65
SRR3085695.26417	1	686
SRR3085690.37162	1	708
SRR3085694.119986	1	0
SRR3085694.100958	1	17
SRR3085697.85435	1	3142
SRR3085700.17130	1	8
SRR3085697.121101	1	13
SRR3085692.147261	1	751
SRR3085694.59989	1	84
SRR3085698.126406	1	3
SRR3085691.42302	1	0
SRR3085689.245963	1	36
SRR3085700.54926	1	0
SRR3085695.41200	1	27
SRR3085700.34900	6	0
SRR3085696.45538	1	25
SRR3085695.25348	1	4121
SRR3085690.146995	1	2599
SRR3085697.64402	1	160
SRR3085689.122920	2	2
SRR3085696.192742	1	12
SRR3085689.3494	1	369
SRR3085690.194666	1	0
SRR3085692.70755	1	44
SRR3085698.60577	1	16
SRR3085701.119527	1	69
SRR3085700.15204	1	2
SRR3085691.127256	1	713
SRR3085700.52239	1	16
SRR3085692.89760	1	132
SRR3085694.50619	2	145
SRR3085695.82253	1	316
SRR3085690.127021	1	414
SRR3085692.243502	1	9
SRR3085701.94577	543	39
SRR3085691.92354	1	20
SRR3085699.2747	13	1
SRR3085689.120362	1	634
SRR3085692.14791	1	471
SRR3085700.1880	3	0
SRR3085689.247090	1	2463
SRR3085689.213088	1	154
SRR3085701.32295	1	14
SRR3085695.5034	1	706
SRR3085696.51479	1	9
SRR3085701.82002	1	2675
SRR3085689.105640	1	7
SRR3085694.13535	1	86
SRR3085696.62158	1	0
SRR3085697.26763	2	0
SRR3085696.156678	1	16
SRR3085690.73616	13	8
SRR3085698.20760	1	267
SRR3085701.69822	1	128
SRR3085692.293808	1	2
SRR3085692.198314	1	2
SRR3085695.104628	1	221
SRR3085693.10306	1	2
SRR3085690.104909	1	4
SRR3085688.1412	1	4
SRR3085700.102823	1	46
SRR3085701.20513	1	11
SRR3085698.182575	1	781
SRR3085688.13778	1	14
SRR3085700.65385	1	262
SRR3085692.183944	1	11
SRR3085694.79917	1	364
SRR3085689.141335	1	512
SRR3085694.131185	1	61
SRR3085696.2155	1	37
SRR3085701.26127	1	45
SRR3085692.230554	10	20
SRR3085698.89171	1	3
SRR3085695.105778	1	9
SRR3085695.86926	1	294
SRR3085690.142375	1	28
SRR3085688.66681	1	10
SRR3085700.73917	1	16
SRR3085688.53315	1	211
SRR3085700.91749	1	3700
SRR3085701.147504	1	4
SRR3085697.91870	2	1
SRR3085692.137229	1	2
